"ensembl_gene_id"	"drerio_homolog_ensembl_gene"	"drerio_homolog_orthology_confidence"	"drerio_homolog_orthology_type"	"drerio_homolog_associated_gene_name"	"external_gene_name"
"2522"	"ENSMUSG00000072686"	NA	NA	NA	NA	"Gm10398"
"2523"	"ENSMUSG00000088148"	NA	NA	NA	NA	"Mir1983"
"2524"	"ENSMUSG00000081576"	NA	NA	NA	NA	"Gm11279"
"2525"	"ENSMUSG00000114416"	NA	NA	NA	NA	"Gm47907"
"2526"	"ENSMUSG00002076138"	NA	NA	NA	NA	"Gm54453"
"2527"	"ENSMUSG00000114924"	NA	NA	NA	NA	"Gm38408"
"2528"	"ENSMUSG00000085393"	NA	NA	NA	NA	"Gm11280"
"2529"	"ENSMUSG00000063281"	NA	NA	NA	NA	"Zfp35"
"2530"	"ENSMUSG00000114855"	NA	NA	NA	NA	"Gm47909"
"2531"	"ENSMUSG00000114288"	NA	NA	NA	NA	"Gm32123"
"2532"	"ENSMUSG00000114271"	NA	NA	NA	NA	"Gm32224"
"2533"	"ENSMUSG00000021840"	NA	NA	NA	NA	"Mapk1ip1l"
"2534"	"ENSMUSG00000051469"	NA	NA	NA	NA	"Zfp24"
"2535"	"ENSMUSG00000021662"	"ENSDARG00000060415"	1	"ortholog_one2one"	"ARHGEF28"	"Arhgef28"
"2536"	"ENSMUSG00000102456"	NA	NA	NA	NA	"Gm37508"
"2537"	"ENSMUSG00000077535"	NA	NA	NA	NA	"Gm22543"
"2538"	"ENSMUSG00000117500"	NA	NA	NA	NA	"Gm18085"
"2539"	"ENSMUSG00000102417"	NA	NA	NA	NA	"Gm36939"
"2540"	"ENSMUSG00002075693"	NA	NA	NA	NA	"Gm54407"
"2541"	"ENSMUSG00002076090"	NA	NA	NA	NA	"Gm54408"
"2542"	"ENSMUSG00002076095"	NA	NA	NA	NA	"Gm54409"
"2543"	"ENSMUSG00000047989"	"ENSDARG00000055719"	0	"ortholog_one2one"	"ino80c"	"Ino80c"
"2544"	"ENSMUSG00002076645"	NA	NA	NA	NA	"Gm54410"
"2545"	"ENSMUSG00002076375"	NA	NA	NA	NA	"Gm54411"
"2546"	"ENSMUSG00000101463"	NA	NA	NA	NA	"Gm28750"
"2547"	"ENSMUSG00000116841"	NA	NA	NA	NA	"Gm49737"
"2548"	"ENSMUSG00000115082"	NA	NA	NA	NA	"Gm49189"
"2549"	"ENSMUSG00000116990"	NA	NA	NA	NA	"Gm49738"
"2550"	"ENSMUSG00000114916"	NA	NA	NA	NA	"4930572O13Rik"
"2551"	"ENSMUSG00000115728"	NA	NA	NA	NA	"Gm49190"
"2552"	"ENSMUSG00000047261"	"ENSDARG00000099744"	0	"ortholog_one2one"	"gap43"	"Gap43"
"2553"	"ENSMUSG00000087535"	NA	NA	NA	NA	"Zmiz1os1"
"2554"	"ENSMUSG00000097601"	NA	NA	NA	NA	"Gm26660"
"2555"	"ENSMUSG00000098300"	NA	NA	NA	NA	"Mir6540"
"2556"	"ENSMUSG00000114232"	NA	NA	NA	NA	"Gm17747"
"2557"	"ENSMUSG00000116679"	NA	NA	NA	NA	"Gm49739"
"2558"	"ENSMUSG00000075070"	NA	NA	NA	NA	"4932412D23Rik"
"2559"	"ENSMUSG00000050335"	"ENSDARG00000077850"	0	"ortholog_one2one"	"lgals3a"	"Lgals3"
"2560"	"ENSMUSG00000116400"	NA	NA	NA	NA	"Gm49530"
"2561"	"ENSMUSG00000000420"	"ENSDARG00000061335"	0	"ortholog_one2one"	"GALNT1"	"Galnt1"
"2562"	"ENSMUSG00000118928"	NA	NA	NA	NA	"Gm25547"
"2563"	"ENSMUSG00000116324"	NA	NA	NA	NA	"Gm33696"
"2564"	"ENSMUSG00000068617"	"ENSDARG00000061377"	0	"ortholog_one2one"	"clxn"	"Clxn"
"2565"	"ENSMUSG00000079108"	"ENSDARG00000098367"	0	"ortholog_one2many"	"srp54"	"Srp54c"
"2566"	"ENSMUSG00000022369"	"ENSDARG00000090447"	1	"ortholog_one2one"	"MTBP"	"Mtbp"
"2567"	"ENSMUSG00000080250"	NA	NA	NA	NA	"Gm16400"
"2568"	"ENSMUSG00000084191"	NA	NA	NA	NA	"Gm15167"
"2569"	"ENSMUSG00000113385"	NA	NA	NA	NA	"Gm48405"
"2570"	"ENSMUSG00000031226"	"ENSDARG00000057299"	0	"ortholog_one2one"	"pbdc1"	"Pbdc1"
"2571"	"ENSMUSG00000112368"	NA	NA	NA	NA	"Gm49376"
"2572"	"ENSMUSG00000116317"	NA	NA	NA	NA	"Gm49536"
"2573"	"ENSMUSG00000069315"	NA	NA	NA	NA	"Gm7731"
"2574"	"ENSMUSG00000116213"	NA	NA	NA	NA	"Gm5404"
"2575"	"ENSMUSG00000036523"	NA	NA	NA	NA	"Greb1"
"2576"	"ENSMUSG00000080704"	NA	NA	NA	NA	"Gm6031"
"2577"	"ENSMUSG00000116423"	NA	NA	NA	NA	"Gm7085"
"2578"	"ENSMUSG00000022064"	"ENSDARG00000013006"	1	"ortholog_one2one"	"pibf1"	"Pibf1"
"2579"	"ENSMUSG00000022973"	"ENSDARG00000025011"	0	"ortholog_one2one"	"synj1"	"Synj1"
"2580"	"ENSMUSG00000024844"	"ENSDARG00000037009"	0	"ortholog_one2one"	"banf1"	"Banf1"
"2581"	"ENSMUSG00000091363"	NA	NA	NA	NA	"Gm7701"
"2582"	"ENSMUSG00000085441"	NA	NA	NA	NA	"Gm8289"
"2583"	"ENSMUSG00000117570"	NA	NA	NA	NA	"Gm38410"
"2584"	"ENSMUSG00000065532"	"ENSDARG00000082677"	1	"ortholog_one2one"	"mir187"	"Mir187"
"2585"	"ENSMUSG00000024273"	"ENSDARG00000077407"	0	"ortholog_one2one"	"si:dkey-184p18.2"	"2700062C07Rik"
"2586"	"ENSMUSG00000031227"	"ENSDARG00000058212"	0	"ortholog_one2many"	"ndnl2"	"Magee1"
"2587"	"ENSMUSG00000024841"	"ENSDARG00000016280"	0	"ortholog_one2one"	"eif1ad"	"Eif1ad"
"2588"	"ENSMUSG00000082245"	NA	NA	NA	NA	"Gm6292"
"2589"	"ENSMUSG00000083889"	NA	NA	NA	NA	"E530001F21Rik"
"2590"	"ENSMUSG00000085791"	NA	NA	NA	NA	"Rpl30-ps9"
"2591"	"ENSMUSG00000083744"	NA	NA	NA	NA	"Gm14824"
"2592"	"ENSMUSG00000065499"	NA	NA	NA	NA	"Mir384"
"2593"	"ENSMUSG00000095872"	NA	NA	NA	NA	"Gm15128"
"2594"	"ENSMUSG00000025082"	"ENSDARG00000075441"	1	"ortholog_one2one"	"VWA2"	"Vwa2"
"2595"	"ENSMUSG00000040446"	"ENSDARG00000104861"	0	"ortholog_one2one"	"RPRD1A"	"Rprd1a"
"2596"	"ENSMUSG00000083970"	NA	NA	NA	NA	"Gm15081"
"2597"	"ENSMUSG00000065425"	NA	NA	NA	NA	"Mir325"
"2598"	"ENSMUSG00000082464"	NA	NA	NA	NA	"Rab9b-ps1"
"2599"	"ENSMUSG00000072931"	NA	NA	NA	NA	"Gm15080"
"2600"	"ENSMUSG00000080046"	NA	NA	NA	NA	"Gm15108"
"2601"	"ENSMUSG00000083809"	NA	NA	NA	NA	"Gm15110"
"2602"	"ENSMUSG00000024619"	NA	NA	NA	NA	"Cdx1"
"2603"	"ENSMUSG00000084376"	NA	NA	NA	NA	"Gm14855"
"2604"	"ENSMUSG00000082275"	NA	NA	NA	NA	"Gm14854"
"2605"	"ENSMUSG00000094643"	NA	NA	NA	NA	"Gm8303"
"2606"	"ENSMUSG00000063442"	NA	NA	NA	NA	"Gm7117"
"2607"	"ENSMUSG00000031230"	"ENSDARG00000042233"	0	"ortholog_one2one"	"fgf16"	"Fgf16"
"2608"	"ENSMUSG00000024622"	"ENSDARG00000100229"	0	"ortholog_one2one"	NA	"Hmgxb3"
"2609"	"ENSMUSG00000100172"	NA	NA	NA	NA	"Gm4412"
"2610"	"ENSMUSG00000072930"	NA	NA	NA	NA	"Gm15107"
"2611"	"ENSMUSG00000007817"	"ENSDARG00000074502"	0	"ortholog_one2many"	"zmiz1a"	"Zmiz1"
"2612"	"ENSMUSG00000007817"	"ENSDARG00000102279"	1	"ortholog_one2many"	"ZMIZ1"	"Zmiz1"
"2613"	"ENSMUSG00000072929"	NA	NA	NA	NA	"Gm15109"
"2614"	"ENSMUSG00000081533"	NA	NA	NA	NA	"Gm15111"
"2615"	"ENSMUSG00000084001"	NA	NA	NA	NA	"Gm15113"
"2616"	"ENSMUSG00000096453"	NA	NA	NA	NA	"Gm8320"
"2617"	"ENSMUSG00000083231"	NA	NA	NA	NA	"Gm15096"
"2618"	"ENSMUSG00000039148"	NA	NA	NA	NA	"Sart1"
"2619"	"ENSMUSG00000031093"	"ENSDARG00000062485"	0	"ortholog_one2one"	"dock11"	"Dock11"
"2620"	"ENSMUSG00000116226"	NA	NA	NA	NA	"Gm49502"
"2621"	"ENSMUSG00000065465"	NA	NA	NA	NA	"Mir33"
"2622"	"ENSMUSG00000096883"	"ENSDARG00000105972"	0	"ortholog_many2many"	NA	"Shisa8"
"2623"	"ENSMUSG00000096883"	"ENSDARG00000088204"	0	"ortholog_many2many"	NA	"Shisa8"
"2624"	"ENSMUSG00000096883"	"ENSDARG00000052642"	0	"ortholog_many2many"	"shisa9b"	"Shisa8"
"2625"	"ENSMUSG00000096883"	"ENSDARG00000045145"	0	"ortholog_many2many"	"shisa9a"	"Shisa8"
"2626"	"ENSMUSG00000060429"	"ENSDARG00000041729"	1	"ortholog_one2one"	"sntb1"	"Sntb1"
"2627"	"ENSMUSG00000021022"	"ENSDARG00000043972"	1	"ortholog_one2one"	"ppp2r3c"	"Ppp2r3c"
"2628"	"ENSMUSG00000115200"	NA	NA	NA	NA	"Gm46516"
"2629"	"ENSMUSG00000006720"	NA	NA	NA	NA	"Zfp184"
"2630"	"ENSMUSG00000115150"	NA	NA	NA	NA	"Gm10370"
"2631"	"ENSMUSG00000115651"	NA	NA	NA	NA	"Gm7595"
"2632"	"ENSMUSG00000115187"	NA	NA	NA	NA	"Gm49210"
"2633"	"ENSMUSG00000115361"	NA	NA	NA	NA	"Gm49211"
"2634"	"ENSMUSG00000115678"	NA	NA	NA	NA	"Gm49212"
"2635"	"ENSMUSG00000114969"	NA	NA	NA	NA	"Hba-ps3"
"2636"	"ENSMUSG00000089125"	NA	NA	NA	NA	"Gm26403"
"2637"	"ENSMUSG00000034320"	"ENSDARG00000011618"	0	"ortholog_one2one"	"SLC26A2"	"Slc26a2"
"2638"	"ENSMUSG00000022151"	"ENSDARG00000035406"	0	"ortholog_one2one"	"ttc33"	"Ttc33"
"2639"	"ENSMUSG00002076943"	NA	NA	NA	NA	"Gm54422"
"2640"	"ENSMUSG00000085279"	NA	NA	NA	NA	"Gm15965"
"2641"	"ENSMUSG00000114049"	NA	NA	NA	NA	"Gm48140"
"2642"	"ENSMUSG00000117959"	NA	NA	NA	NA	"D330050I16Rik"
"2643"	"ENSMUSG00000022674"	NA	NA	NA	NA	"Ube2v2"
"2644"	"ENSMUSG00002074932"	NA	NA	NA	NA	"Gm54388"
"2645"	"ENSMUSG00000113897"	NA	NA	NA	NA	"Gm48227"
"2646"	"ENSMUSG00000039330"	NA	NA	NA	NA	"Tsga10ip"
"2647"	"ENSMUSG00000019235"	"ENSDARG00000079024"	1	"ortholog_one2one"	"RPS6KL1"	"Rps6kl1"
"2648"	"ENSMUSG00000024575"	NA	NA	NA	NA	"Pde6a"
"2649"	"ENSMUSG00000078917"	NA	NA	NA	NA	"Gm11281"
"2650"	"ENSMUSG00000081265"	NA	NA	NA	NA	"Gm11282"
"2651"	"ENSMUSG00000016982"	NA	NA	NA	NA	"Pom121l2"
"2652"	"ENSMUSG00000051133"	NA	NA	NA	NA	"Gm6293"
"2653"	"ENSMUSG00000006179"	NA	NA	NA	NA	"Prss16"
"2654"	"ENSMUSG00000024914"	"ENSDARG00000041203"	0	"ortholog_one2one"	"drap1"	"Drap1"
"2655"	"ENSMUSG00000114709"	NA	NA	NA	NA	"Gm47920"
"2656"	"ENSMUSG00000114539"	NA	NA	NA	NA	"Gm47921"
"2657"	"ENSMUSG00000093081"	NA	NA	NA	NA	"Mir3075"
"2658"	"ENSMUSG00000005148"	"ENSDARG00000015506"	0	"ortholog_one2many"	"KLF5"	"Klf5"
"2659"	"ENSMUSG00000005148"	"ENSDARG00000062106"	1	"ortholog_one2many"	"KLF5"	"Klf5"
"2660"	"ENSMUSG00000115064"	NA	NA	NA	NA	"Gm49213"
"2661"	"ENSMUSG00000068105"	NA	NA	NA	NA	"Tnfrsf13c"
"2662"	"ENSMUSG00000116386"	NA	NA	NA	NA	"Gm49538"
"2663"	"ENSMUSG00000116140"	NA	NA	NA	NA	"Gm7748"
"2664"	"ENSMUSG00000084700"	NA	NA	NA	NA	"Gm22984"
"2665"	"ENSMUSG00000064584"	NA	NA	NA	NA	"Gm25130"
"2666"	"ENSMUSG00000115746"	NA	NA	NA	NA	"Gm49218"
"2667"	"ENSMUSG00000022673"	"ENSDARG00000040041"	0	"ortholog_one2one"	"mcm4"	"Mcm4"
"2668"	"ENSMUSG00000115590"	NA	NA	NA	NA	"Gm49219"
"2669"	"ENSMUSG00000085827"	NA	NA	NA	NA	"Gm11290"
"2670"	"ENSMUSG00000115178"	NA	NA	NA	NA	"Gm49220"
"2671"	"ENSMUSG00000115580"	NA	NA	NA	NA	"Gm41230"
"2672"	"ENSMUSG00000057469"	"ENSDARG00000008119"	0	"ortholog_one2one"	"e2f6"	"E2f6"
"2673"	"ENSMUSG00000115550"	NA	NA	NA	NA	"Gm49225"
"2674"	"ENSMUSG00000115366"	NA	NA	NA	NA	"Gm9298"
"2675"	"ENSMUSG00000043145"	NA	NA	NA	NA	"Gm11292"
"2676"	"ENSMUSG00000024269"	"ENSDARG00000011926"	0	"ortholog_one2one"	"tpgs2"	"Tpgs2"
"2677"	"ENSMUSG00000103188"	NA	NA	NA	NA	"Gm37093"
"2678"	"ENSMUSG00000065238"	NA	NA	NA	NA	"Gm22970"
"2679"	"ENSMUSG00000069302"	NA	NA	NA	NA	"H2ac12"
"2680"	"ENSMUSG00000087144"	NA	NA	NA	NA	"Gm5958"
"2681"	"ENSMUSG00002076329"	NA	NA	NA	NA	"Gm54464"
"2682"	"ENSMUSG00000062727"	NA	NA	NA	NA	"H2bc12"
"2683"	"ENSMUSG00000116009"	NA	NA	NA	NA	"Gm49503"
"2684"	"ENSMUSG00000072294"	"ENSDARG00000032197"	1	"ortholog_one2many"	"klf12b"	"Klf12"
"2685"	"ENSMUSG00000072294"	"ENSDARG00000015312"	1	"ortholog_one2many"	"klf12a"	"Klf12"
"2686"	"ENSMUSG00000022367"	"ENSDARG00000036987"	1	"ortholog_one2one"	"has2"	"Has2"
"2687"	"ENSMUSG00000060639"	NA	NA	NA	NA	"H4c9"
"2688"	"ENSMUSG00000069301"	NA	NA	NA	NA	"H2ac11"
"2689"	"ENSMUSG00002075113"	NA	NA	NA	NA	"Gm54471"
"2690"	"ENSMUSG00000069300"	NA	NA	NA	NA	"H2bc11"
"2691"	"ENSMUSG00000114817"	NA	NA	NA	NA	"Gm48356"
"2692"	"ENSMUSG00000083873"	NA	NA	NA	NA	"Vmn1r-ps92"
"2693"	"ENSMUSG00000082869"	NA	NA	NA	NA	"Vmn1r-ps93"
"2694"	"ENSMUSG00000084072"	NA	NA	NA	NA	"Gm11285"
"2695"	"ENSMUSG00002075366"	NA	NA	NA	NA	"Gm54475"
"2696"	"ENSMUSG00000046434"	"ENSDARG00000036675"	1	"ortholog_one2one"	"hnrnpa1b"	"Hnrnpa1"
"2697"	"ENSMUSG00000069299"	"ENSDARG00000098601"	0	"ortholog_one2many"	"ora1"	"Vmn1r188"
"2698"	"ENSMUSG00000004791"	"ENSDARG00000115359"	0	"ortholog_one2many"	NA	"Pgf"
"2699"	"ENSMUSG00000004791"	"ENSDARG00000076767"	0	"ortholog_one2many"	"PGF"	"Pgf"
"2700"	"ENSMUSG00000081334"	NA	NA	NA	NA	"Vmn1r-ps94"
"2701"	"ENSMUSG00000054391"	NA	NA	NA	NA	"4930517O19Rik"
"2702"	"ENSMUSG00000099611"	"ENSDARG00000098601"	0	"ortholog_one2many"	"ora1"	"Vmn1r189"
"2703"	"ENSMUSG00000081469"	NA	NA	NA	NA	"Vmn1r-ps95"
"2704"	"ENSMUSG00000084991"	NA	NA	NA	NA	"Gm16260"
"2705"	"ENSMUSG00000114620"	NA	NA	NA	NA	"Vmn1r-ps96"
"2706"	"ENSMUSG00000083167"	NA	NA	NA	NA	"Vmn1r-ps97"
"2707"	"ENSMUSG00000110273"	NA	NA	NA	NA	"Gm41231"
"2708"	"ENSMUSG00000089973"	NA	NA	NA	NA	"Vmn1r190-ps"
"2709"	"ENSMUSG00000033871"	"ENSDARG00000101569"	0	"ortholog_one2one"	NA	"Ppargc1b"
"2710"	"ENSMUSG00000119005"	NA	NA	NA	NA	"Gm26367"
"2711"	"ENSMUSG00000083319"	NA	NA	NA	NA	"Gm11284"
"2712"	"ENSMUSG00000115821"	NA	NA	NA	NA	"6330576A10Rik"
"2713"	"ENSMUSG00000047423"	"ENSDARG00000019406"	0	"ortholog_one2one"	"C7H11orf68"	"AI837181"
"2714"	"ENSMUSG00000115732"	NA	NA	NA	NA	"Gm9302"
"2715"	"ENSMUSG00000095916"	"ENSDARG00000098601"	0	"ortholog_one2many"	"ora1"	"Vmn1r191"
"2716"	"ENSMUSG00000089331"	NA	NA	NA	NA	"Gm24345"
"2717"	"ENSMUSG00000115506"	NA	NA	NA	NA	"Gm49237"
"2718"	"ENSMUSG00000083348"	NA	NA	NA	NA	"Vmn1r-ps99"
"2719"	"ENSMUSG00002076078"	NA	NA	NA	NA	"Gm54444"
"2720"	"ENSMUSG00000115105"	NA	NA	NA	NA	"Gm49238"
"2721"	"ENSMUSG00000117771"	NA	NA	NA	NA	"Gm25432"
"2722"	"ENSMUSG00000099787"	"ENSDARG00000098601"	0	"ortholog_one2many"	"ora1"	"Vmn1r192"
"2723"	"ENSMUSG00002075538"	NA	NA	NA	NA	"Gm54404"
"2724"	"ENSMUSG00000117845"	NA	NA	NA	NA	"Gm31070"
"2725"	"ENSMUSG00000088160"	NA	NA	NA	NA	"Gm23538"
"2726"	"ENSMUSG00000115721"	NA	NA	NA	NA	"Gm49239"
"2727"	"ENSMUSG00000024912"	"ENSDARG00000015355"	1	"ortholog_one2many"	"fosl1a"	"Fosl1"
"2728"	"ENSMUSG00000024912"	"ENSDARG00000079373"	0	"ortholog_one2many"	NA	"Fosl1"
"2729"	"ENSMUSG00002076520"	NA	NA	NA	NA	"Gm54477"
"2730"	"ENSMUSG00002075763"	NA	NA	NA	NA	"Gm54478"
"2731"	"ENSMUSG00000042888"	NA	NA	NA	NA	"Prr30"
"2732"	"ENSMUSG00000046932"	"ENSDARG00000098601"	0	"ortholog_one2many"	"ora1"	"Vmn1r193"
"2733"	"ENSMUSG00000022974"	"ENSDARG00000062361"	0	"ortholog_one2one"	"paxbp1"	"Paxbp1"
"2734"	"ENSMUSG00000113681"	NA	NA	NA	NA	"Gm45930"
"2735"	"ENSMUSG00000069297"	"ENSDARG00000098601"	0	"ortholog_one2many"	"ora1"	"Vmn1r194"
"2736"	"ENSMUSG00000021275"	"ENSDARG00000060835"	1	"ortholog_one2one"	"tecpr2"	"Tecpr2"
"2737"	"ENSMUSG00002076744"	NA	NA	NA	NA	"Gm54405"
"2738"	"ENSMUSG00000069296"	"ENSDARG00000098601"	0	"ortholog_one2many"	"ora1"	"Vmn1r195"
"2739"	"ENSMUSG00000115538"	NA	NA	NA	NA	"Hspd1-ps5"
"2740"	"ENSMUSG00000095098"	"ENSDARG00000061543"	1	"ortholog_one2one"	"ccdc85b"	"Ccdc85b"
"2741"	"ENSMUSG00000084038"	NA	NA	NA	NA	"Gm11295"
"2742"	"ENSMUSG00000037544"	"ENSDARG00000045167"	0	"ortholog_one2one"	"dlgap5"	"Dlgap5"
"2743"	"ENSMUSG00000069295"	"ENSDARG00000098601"	0	"ortholog_one2many"	"ora1"	"Vmn1r196"
"2744"	"ENSMUSG00000025083"	"ENSDARG00000074806"	1	"ortholog_one2one"	"AFAP1L2"	"Afap1l2"
"2745"	"ENSMUSG00000082785"	NA	NA	NA	NA	"Vmn1r-ps100"
"2746"	"ENSMUSG00000094885"	NA	NA	NA	NA	"Ott"
"2747"	"ENSMUSG00000054728"	"ENSDARG00000023916"	0	"ortholog_one2many"	"phactr1"	"Phactr1"
"2748"	"ENSMUSG00000054728"	"ENSDARG00000110206"	0	"ortholog_one2many"	NA	"Phactr1"
"2749"	"ENSMUSG00002075787"	NA	NA	NA	NA	"Gm54396"
"2750"	"ENSMUSG00000105200"	NA	NA	NA	NA	"Mir378a"
"2751"	"ENSMUSG00000118286"	NA	NA	NA	NA	"Gm8755"
"2752"	"ENSMUSG00000089908"	NA	NA	NA	NA	"Gm16558"
"2753"	"ENSMUSG00000024268"	"ENSDARG00000070045"	0	"ortholog_one2one"	"celf4"	"Celf4"
"2754"	"ENSMUSG00000039942"	"ENSDARG00000059236"	0	"ortholog_one2many"	"ptger4a"	"Ptger4"
"2755"	"ENSMUSG00000039942"	"ENSDARG00000035415"	0	"ortholog_one2many"	"ptger4b"	"Ptger4"
"2756"	"ENSMUSG00000086974"	NA	NA	NA	NA	"Gm15092"
"2757"	"ENSMUSG00000096213"	NA	NA	NA	NA	"Gm15088"
"2758"	"ENSMUSG00000096179"	NA	NA	NA	NA	"Gm15090"
"2759"	"ENSMUSG00000096899"	NA	NA	NA	NA	"Gm8346"
"2760"	"ENSMUSG00000094941"	NA	NA	NA	NA	"Gm15093"
"2761"	"ENSMUSG00000086541"	NA	NA	NA	NA	"Has2os"
"2762"	"ENSMUSG00000004788"	"ENSDARG00000041397"	0	"ortholog_one2one"	"eif2b2"	"Eif2b2"
"2763"	"ENSMUSG00000084024"	NA	NA	NA	NA	"Gm15937"
"2764"	"ENSMUSG00000095820"	NA	NA	NA	NA	"Gm15098"
"2765"	"ENSMUSG00000115493"	NA	NA	NA	NA	"Gm5673"
"2766"	"ENSMUSG00000093851"	NA	NA	NA	NA	"Gm15089"
"2767"	"ENSMUSG00000115748"	NA	NA	NA	NA	"Gm49093"
"2768"	"ENSMUSG00000095408"	NA	NA	NA	NA	"Gm8366"
"2769"	"ENSMUSG00000115172"	NA	NA	NA	NA	"Gm2582"
"2770"	"ENSMUSG00000114998"	NA	NA	NA	NA	"Gm2157"
"2771"	"ENSMUSG00000119342"	NA	NA	NA	NA	"Gm26178"
"2772"	"ENSMUSG00000096008"	NA	NA	NA	NA	"Gm15100"
"2773"	"ENSMUSG00000114992"	NA	NA	NA	NA	"Gm2150"
"2774"	"ENSMUSG00000085398"	NA	NA	NA	NA	"4931406G06Rik"
"2775"	"ENSMUSG00000115116"	NA	NA	NA	NA	"Gm46496"
"2776"	"ENSMUSG00000095621"	NA	NA	NA	NA	"Gm15085"
"2777"	"ENSMUSG00000115185"	NA	NA	NA	NA	"Gm18715"
"2778"	"ENSMUSG00000039851"	NA	NA	NA	NA	"4932438H23Rik"
"2779"	"ENSMUSG00002076871"	NA	NA	NA	NA	"Gm54383"
"2780"	"ENSMUSG00000115106"	NA	NA	NA	NA	"Gm8043"
"2781"	"ENSMUSG00000115342"	NA	NA	NA	NA	"Gm49095"
"2782"	"ENSMUSG00000115093"	NA	NA	NA	NA	"Gm8047"
"2783"	"ENSMUSG00000118903"	NA	NA	NA	NA	"Gm23139"
"2784"	"ENSMUSG00000022366"	"ENSDARG00000019713"	0	"ortholog_many2many"	NA	"Slc22a22"
"2785"	"ENSMUSG00000022366"	"ENSDARG00000005335"	0	"ortholog_many2many"	"slc22a4"	"Slc22a22"
"2786"	"ENSMUSG00000022366"	"ENSDARG00000071049"	0	"ortholog_many2many"	"si:dkey-119m7.4"	"Slc22a22"
"2787"	"ENSMUSG00000022366"	"ENSDARG00000096654"	0	"ortholog_many2many"	NA	"Slc22a22"
"2788"	"ENSMUSG00000022366"	"ENSDARG00000054690"	0	"ortholog_many2many"	NA	"Slc22a22"
"2789"	"ENSMUSG00000022708"	"ENSDARG00000005586"	0	"ortholog_one2one"	"zbtb20"	"Zbtb20"
"2790"	"ENSMUSG00000096338"	NA	NA	NA	NA	"Gm15086"
"2791"	"ENSMUSG00000072923"	NA	NA	NA	NA	"Gm10439"
"2792"	"ENSMUSG00000096942"	NA	NA	NA	NA	"Rps19-ps6"
"2793"	"ENSMUSG00000021023"	"ENSDARG00000075057"	1	"ortholog_one2one"	"PRORP"	"Prorp"
"2794"	"ENSMUSG00000115226"	NA	NA	NA	NA	"Gm49229"
"2795"	"ENSMUSG00000115117"	NA	NA	NA	NA	"Gm18094"
"2796"	"ENSMUSG00000058328"	"ENSDARG00000013438"	0	"ortholog_one2many"	"sycp3"	"Xlr5a"
"2797"	"ENSMUSG00000115629"	NA	NA	NA	NA	"Gm49235"
"2798"	"ENSMUSG00000058794"	"ENSDARG00000020606"	1	"ortholog_one2one"	"nfe2"	"Nfe2"
"2799"	"ENSMUSG00000068101"	"ENSDARG00000024681"	0	"ortholog_one2one"	"pane1"	"Cenpm"
"2800"	"ENSMUSG00000069294"	"ENSDARG00000098601"	0	"ortholog_one2many"	"ora1"	"Vmn1r197"
"2801"	"ENSMUSG00000114499"	NA	NA	NA	NA	"Gm48489"
"2802"	"ENSMUSG00000094964"	NA	NA	NA	NA	"Gm15101"
"2803"	"ENSMUSG00000089710"	NA	NA	NA	NA	"Gm15810"
"2804"	"ENSMUSG00000095561"	NA	NA	NA	NA	"Gm8383"
"2805"	"ENSMUSG00000085276"	NA	NA	NA	NA	"Gm15812"
"2806"	"ENSMUSG00000090135"	NA	NA	NA	NA	"Gm15809"
"2807"	"ENSMUSG00000094378"	NA	NA	NA	NA	"Gm15097"
"2808"	"ENSMUSG00002075558"	NA	NA	NA	NA	"Gm54481"
"2809"	"ENSMUSG00000095125"	"ENSDARG00000098601"	0	"ortholog_one2many"	"ora1"	"Vmn1r198"
"2810"	"ENSMUSG00000024911"	"ENSDARG00000087666"	1	"ortholog_one2many"	"fibpb"	"Fibp"
"2811"	"ENSMUSG00000024911"	"ENSDARG00000016058"	1	"ortholog_one2many"	"fibpa"	"Fibp"
"2812"	"ENSMUSG00000021245"	"ENSDARG00000056334"	0	"ortholog_one2one"	NA	"Mlh3"
"2813"	"ENSMUSG00000115436"	NA	NA	NA	NA	"Gm8353"
"2814"	"ENSMUSG00000115617"	NA	NA	NA	NA	"Gm48975"
"2815"	"ENSMUSG00000114666"	NA	NA	NA	NA	"Vmn1r-ps101"
"2816"	"ENSMUSG00000087202"	NA	NA	NA	NA	"Gm15813"
"2817"	"ENSMUSG00000069292"	"ENSDARG00000098601"	0	"ortholog_one2many"	"ora1"	"Vmn1r199"
"2818"	"ENSMUSG00000033083"	"ENSDARG00000075156"	1	"ortholog_one2one"	"TBC1D4"	"Tbc1d4"
"2819"	"ENSMUSG00000082937"	NA	NA	NA	NA	"Gm15095"
"2820"	"ENSMUSG00000081080"	NA	NA	NA	NA	"Vmn1r-ps102"
"2821"	"ENSMUSG00000084395"	NA	NA	NA	NA	"Gm15087"
"2822"	"ENSMUSG00000114306"	NA	NA	NA	NA	"Gm3227"
"2823"	"ENSMUSG00000101073"	"ENSDARG00000098601"	0	"ortholog_one2many"	"ora1"	"Vmn1r200"
"2824"	"ENSMUSG00000095082"	NA	NA	NA	NA	"Gm15091"
"2825"	"ENSMUSG00002074964"	NA	NA	NA	NA	"Gm54402"
"2826"	"ENSMUSG00000114511"	NA	NA	NA	NA	"0710001A04Rik"
"2827"	"ENSMUSG00000087121"	NA	NA	NA	NA	"Gm7847"
"2828"	"ENSMUSG00000117410"	NA	NA	NA	NA	"Gm50304"
